"Dept.","Crs.Name","Sec.Min.Cred","Term","Year","Semester","Enroll.Cap","Enrolled","Start.Time","End.Time","Bldg","Csm.Room","Days","Division","Crs.Level"
"ATH","SOC-130",3,"15/WI",2015,"WI",30,17," 10:55 AM"," 1:10 PM","STRA","106","MTWTH","SSH","100"
"ATH","SOC-130",3,"17/WI",2017,"WI",25,24," 11:00 AM"," 1:30 PM","MHAC","203/204","MTWTHF","SSH","100"
"ATH","SOC-299T",3,"16/SP",2016,"SP",25,24," 1:00 PM"," 2:30 PM","KAIC","106","TTH","SSH","200"
"ATH","SOC-299T",3,"16/FA",2016,"FA",30,7," 9:40 AM"," 11:10 AM","STRA","314","TTH","SSH","200"
"ATH","SOC-299T",3,"17/SP",2017,"SP",25,24," 10:20 AM"," 11:20 AM","MHAC","206","MWF","SSH","200"
"ATH","SOC-299T",3,"18/SP",2018,"SP",25,31," 10:20 AM"," 11:20 AM","BOON","124","MWF","SSH","200"
"ATH","SOC-299T",3,"18/FA",2018,"FA",30,30," 9:40 AM"," 11:10 AM","KAIC","105","TTH","SSH","200"
"ATH","SOC-299T",3,"16/FA",2016,"FA",25,10," 2:10 PM"," 3:10 PM","STRA","210","MWF","SSH","200"
"ATH","SOC-304",3,"15/SP",2015,"SP",30,30," 3:20 PM"," 4:20 PM","STRA","201","MWF","SSH","300"
"ATH","SOC-304",3,"17/FA",2017,"FA",25,7," 2:40 PM"," 4:10 PM","STRA","314","TTH","SSH","300"
"ATH","SOC-304",3,"17/SP",2017,"SP",25,12," 2:40 PM"," 4:10 PM","STRA","201","TTH","SSH","300"
"ATH","SOC-320",3,"19/SP",2019,"SP",25,0," 9:40 AM"," 11:10 AM",NA,NA,"TTH","SSH","300"
"ATH","SOC-320",3,"13/SP",2013,"SP",40,39," 2:10 PM"," 3:10 PM","KAIC","107","MWF","SSH","300"
"ATH","SOC-320",3,"14/FA",2014,"FA",30,32," 2:10 PM"," 3:10 PM","STRA","106","MWF","SSH","300"
"ATH","SOC-320",3,"16/FA",2016,"FA",25,24," 3:20 PM"," 4:20 PM","STRA","201","MWF","SSH","300"
"ATH","SOC-320",3,"16/SP",2016,"SP",25,25," 2:10 PM"," 3:10 PM","STRA","201","MWF","SSH","300"
"ATH","SOC-320",3,"17/FA",2017,"FA",25,18," 3:20 PM"," 4:20 PM","STRA","201","MWF","SSH","300"
"ATH","SOC-325",3,"13/SP",2013,"SP",35,15," 10:20 AM"," 11:20 AM","JAAC","105","MWF","SSH","300"
"ATH","SOC-325",3,"16/WI",2016,"WI",25,21," 11:00 AM"," 1:30 PM","KAIC","100","MTWTHF","SSH","300"
"ATH","SOC-325",3,"18/WI",2018,"WI",35,7," 11:00 AM"," 1:30 PM","STRA","210","MTWTHF","SSH","300"
"ATH","SOC-330",3,"16/FA",2016,"FA",30,20," 2:40 PM"," 4:10 PM","STRA","201","TTH","SSH","300"
"ATH","SOC-330",3,"17/FA",2017,"FA",30,24," 9:40 AM"," 11:10 AM","BOON","101","TTH","SSH","300"
"ATH","SOC-330",3,"17/SP",2017,"SP",30,24," 9:40 AM"," 11:10 AM","BOON","103","TTH","SSH","300"
"ATH","SOC-330",3,"18/SP",2018,"SP",30,23," 9:40 AM"," 11:10 AM","BOON","101","TTH","SSH","300"
"ATH","SOC-330",3,"19/SP",2019,"SP",25,0," 9:10 AM"," 10:10 AM","MCSC","THEATRE","MWF","SSH","300"
"ATH","SOC-330",3,"13/FA",2013,"FA",40,40," 2:40 PM"," 4:10 PM","KAIC","107","TTH","SSH","300"
"ATH","SOC-330",3,"15/SP",2015,"SP",40,39," 2:40 PM"," 4:10 PM","STRA","106","TTH","SSH","300"
"ATH","SOC-330",3,"16/SP",2016,"SP",40,40," 4:20 PM"," 5:50 PM","KAIC","106","TTH","SSH","300"
"ATH","SOC-340",3,"17/FA",2017,"FA",20,7," 10:20 AM"," 11:20 AM","MCSC","THEATRE","MWF","SSH","300"
"ATH","SOC-349",3,"14/SP",2014,"SP",30,32," 3:20 PM"," 4:20 PM","KAIC","107","MWF","SSH","300"
"ATH","SOC-349",3,"15/FA",2015,"FA",30,29," 3:20 PM"," 4:20 PM","KAIC","107","MWF","SSH","300"
"ATH","SOC-349",3,"17/SP",2017,"SP",25,25," 3:20 PM"," 4:20 PM","STRA","201","MWF","SSH","300"
"ATH","SOC-349",3,"18/SP",2018,"SP",25,22," 3:20 PM"," 4:20 PM","KAIC","201","MWF","SSH","300"
"ATH","SOC-399T",3,"18/WI",2018,"WI",25,5," 9:30 AM"," 12:30 PM","STRA","314","MTWTHF","SSH","300"
"ATH","SOC-399T",3,"17/WI",2017,"WI",25,3," 9:30 AM"," 12:30 PM","STRA","201","MTWTHF","SSH","300"
"ATH","SOC-399T",3,"17/SP",2017,"SP",25,19," 1:00 PM"," 2:30 PM","MCSC","THEATRE","TTH","SSH","300"
"ATH","SOC-480",3,"14/SP",2014,"SP",30,24," 2:40 PM"," 4:10 PM","KAIC","107","TTH","SSH","400"
"ATH","SOC-480",3,"16/SP",2016,"SP",25,17," 2:40 PM"," 4:10 PM","STRA","201","TTH","SSH","400"
"ATH","SOC-480",3,"18/SP",2018,"SP",25,6," 2:40 PM"," 4:10 PM","STRA","314","TTH","SSH","400"
"BIO","BIO-102",3,"15/SP",2015,"SP",16,24," 11:30 AM"," 12:30 PM","BOON","134","MWF","NSM","100"
"BIO","BIO-102",3,"16/SP",2016,"SP",16,16," 11:30 AM"," 12:30 PM","BOON","216","MWF","NSM","100"
"BIO","BIO-102",3,"17/SP",2017,"SP",16,20," 11:30 AM"," 12:30 PM","BOON","216","MWF","NSM","100"
"BIO","BIO-102",3,"18/SP",2018,"SP",16,18," 11:30 AM"," 12:30 PM","BOON","104","MWF","NSM","100"
"BIO","BIO-102",3,"18/FA",2018,"FA",16,4," 9:10 AM"," 10:10 AM","BOON","104","MWF","NSM","100"
"BIO","BIO-102L",1,"15/SP",2015,"SP",16,24," 1:00 PM"," 4:00 PM","BOON","206","W","NSM","100"
"BIO","BIO-102L",1,"16/SP",2016,"SP",16,16," 1:00 PM"," 4:00 PM","BOON","224","M","NSM","100"
"BIO","BIO-102L",1,"17/SP",2017,"SP",16,20," 1:00 PM"," 4:00 PM","BOON","224","M","NSM","100"
"BIO","BIO-102L",1,"18/SP",2018,"SP",16,13," 1:00 PM"," 4:00 PM","BOON","224","M","NSM","100"
"BIO","BIO-102L",1,"18/FA",2018,"FA",16,4," 1:00 PM"," 4:00 PM","BOON","224","W","NSM","100"
"BIO","BIO-105L",1,"13/SP",2013,"SP",30,34," 1:00 PM"," 3:30 PM","JAAC","103","T","NSM","100"
"BIO","BIO-105L",1,"14/SP",2014,"SP",30,33," 1:00 PM"," 3:30 PM","JAAC","101","T","NSM","100"
"BIO","BIO-105L",1,"15/SP",2015,"SP",24,31," 1:00 PM"," 3:30 PM","JAAC","101","T","NSM","100"
"BIO","BIO-108",3,"16/SP",2016,"SP",20,20," 11:30 AM"," 12:30 PM","BOON","206","MWF","NSM","100"
"BIO","BIO-108",3,"14/WI",2014,"WI",20,19," 10:55 AM"," 1:10 PM","BOON","208","MTWTH","NSM","100"
"BIO","BIO-109",3,"14/FA",2014,"FA",16,18," 2:10 PM"," 3:10 PM","MHAC","206","MWF","NSM","100"
"BIO","BIO-109",3,"19/WI",2019,"WI",32,0," 9:30 AM"," 12:30 PM","BOON","132","MTWTHF","NSM","100"
"BIO","BIO-129",3,"15/FA",2015,"FA",32,33," 11:30 AM"," 12:30 PM","BOON","132","MWF","NSM","100"
"BIO","BIO-129",3,"18/FA",2018,"FA",32,19," 11:30 AM"," 12:30 PM","BOON","132","MWF","NSM","100"
"BIO","BIO-129",3,"17/WI",2017,"WI",32,32," 1:00 PM"," 3:30 PM","BOON","101","MTWTHF","NSM","100"
"BIO","BIO-140",3,"15/SP",2015,"SP",28,26," 11:30 AM"," 12:30 PM","BOON","206","MWF","NSM","100"
"BIO","BIO-140",3,"16/SP",2016,"SP",28,28," 11:30 AM"," 12:30 PM","BOON","132","MWF","NSM","100"
"BIO","BIO-140",3,"18/SP",2018,"SP",26,25," 11:30 AM"," 12:30 PM","BOON","132","MWF","NSM","100"
"BIO","BIO-140",3,"13/SP",2013,"SP",36,33," 11:30 AM"," 12:30 PM","BOON","101","MWF","NSM","100"
"BIO","BIO-140",3,"14/SP",2014,"SP",30,29," 11:30 AM"," 12:30 PM","BOON","101","MWF","NSM","100"
"BIO","BIO-140",3,"17/SP",2017,"SP",26,26," 11:30 AM"," 12:30 PM","BOON","132","MWF","NSM","100"
"BIO","BIO-140L",1,"15/SP",2015,"SP",13,13," 1:00 PM"," 5:00 PM","BOON","216","T","NSM","100"
"BIO","BIO-140L",1,"16/SP",2016,"SP",13,14," 1:00 PM"," 5:00 PM","BOON","216","T","NSM","100"
"BIO","BIO-140L",1,"18/SP",2018,"SP",13,12," 1:00 PM"," 5:00 PM","BOON","216","T","NSM","100"
"BIO","BIO-140L",1,"13/SP",2013,"SP",12,11," 1:00 PM"," 5:00 PM","BOON","216","W","NSM","100"
"BIO","BIO-140L",1,"14/SP",2014,"SP",10,11," 1:00 PM"," 5:00 PM","BOON","216","W","NSM","100"
"BIO","BIO-140L",1,"17/SP",2017,"SP",13,13," 1:00 PM"," 5:00 PM","BOON","216","T","NSM","100"
"BIO","BIO-140L",1,"15/SP",2015,"SP",13,13," 1:00 PM"," 5:00 PM","BOON","214","W","NSM","100"
"BIO","BIO-140L",1,"16/SP",2016,"SP",13,14," 1:00 PM"," 5:00 PM","BOON","216","W","NSM","100"
"BIO","BIO-140L",1,"18/SP",2018,"SP",14,13," 1:00 PM"," 5:00 PM","BOON","216","W","NSM","100"
"BIO","BIO-140L",1,"13/SP",2013,"SP",12,11," 1:00 PM"," 5:00 PM","BOON","216","T","NSM","100"
"BIO","BIO-140L",1,"14/SP",2014,"SP",10,11," 1:00 PM"," 5:00 PM","BOON","216","T","NSM","100"
"BIO","BIO-140L",1,"17/SP",2017,"SP",13,13," 1:00 PM"," 5:00 PM","BOON","216","W","NSM","100"
"BIO","BIO-140L",1,"13/SP",2013,"SP",12,11," 1:00 PM"," 5:00 PM","BOON","216","TH","NSM","100"
"BIO","BIO-140L",1,"14/SP",2014,"SP",10,7," 1:00 PM"," 5:00 PM","BOON","216","TH","NSM","100"
"BIO","BIO-145",3,"14/SP",2014,"SP",16,20," 9:10 AM"," 10:10 AM","BOON","208","MWF","NSM","100"
"BIO","BIO-145L",1,"14/SP",2014,"SP",16,20," 1:00 PM"," 4:00 PM","BOON","224","T","NSM","100"
"BIO","BIO-159",3,"16/FA",2016,"FA",35,31," 11:30 AM"," 12:30 PM","BOON","132","MWF","NSM","100"
"BIO","BIO-159",3,"17/FA",2017,"FA",32,29," 9:10 AM"," 10:10 AM","BOON","132","MWF","NSM","100"
"BIO","BIO-159",3,"17/SP",2017,"SP",32,26," 2:10 PM"," 3:10 PM","BOON","101","MWF","NSM","100"
"BIO","BIO-159",3,"18/FA",2018,"FA",32,32," 9:10 AM"," 10:10 AM","BOON","132","MWF","NSM","100"
"BIO","BIO-159",3,"18/SP",2018,"SP",24,22," 1:00 PM"," 2:00 PM","BOON","132","MWF","NSM","100"
"BIO","BIO-159",3,"15/FA",2015,"FA",32,30," 9:10 AM"," 10:10 AM","BOON","101","MWF","NSM","100"
"BIO","BIO-159",3,"16/SP",2016,"SP",48,28," 2:10 PM"," 3:10 PM","BOON","101","MWF","NSM","100"
"BIO","BIO-159L",1,"15/FA",2015,"FA",16,16," 2:10 PM"," 5:10 PM","BOON","224","M","NSM","100"
"BIO","BIO-159L",1,"16/FA",2016,"FA",16,14," 2:10 PM"," 5:10 PM","BOON","224","W","NSM","100"
"BIO","BIO-159L",1,"16/SP",2016,"SP",16,12," 8:20 AM"," 11:20 AM","BOON","224","T","NSM","100"
"BIO","BIO-159L",1,"17/FA",2017,"FA",16,15," 2:10 PM"," 5:10 PM","BOON","224","W","NSM","100"
"BIO","BIO-159L",1,"18/FA",2018,"FA",16,16," 2:10 PM"," 5:10 PM","BOON","224","M","NSM","100"
"BIO","BIO-159L",1,"18/SP",2018,"SP",24,22," 2:10 PM"," 5:10 PM","BOON","208","M","NSM","100"
"BIO","BIO-159L",1,"17/SP",2017,"SP",16,10," 8:20 AM"," 11:20 AM","BOON","224","T","NSM","100"
"BIO","BIO-159L",1,"16/FA",2016,"FA",19,17," 8:20 AM"," 11:20 AM","BOON","224","TH","NSM","100"
"BIO","BIO-159L",1,"16/SP",2016,"SP",16,16," 1:00 PM"," 4:00 PM","BOON","224","T","NSM","100"
"BIO","BIO-159L",1,"17/FA",2017,"FA",16,14," 8:20 AM"," 11:20 AM","BOON","224","TH","NSM","100"
"BIO","BIO-159L",1,"17/SP",2017,"SP",16,15," 1:00 PM"," 4:00 PM","BOON","224","T","NSM","100"
"BIO","BIO-159L",1,"18/FA",2018,"FA",16,16," 8:20 AM"," 11:20 AM","BOON","224","TH","NSM","100"
"BIO","BIO-159L",1,"15/FA",2015,"FA",16,14," 1:00 PM"," 4:00 PM","BOON","224","TH","NSM","100"
"BIO","BIO-198",0.5,"14/FA",2014,"FA",50,7," 2:10 PM"," 3:10 PM","BOON","103","M","NSM","100"
"BIO","BIO-198",0.5,"14/SP",2014,"SP",40,10," 10:20 AM"," 11:20 AM","BOON","132","M","NSM","100"
"BIO","BIO-198",0.5,"15/SP",2015,"SP",50,4," 10:20 AM"," 11:20 AM","BOON","103","M","NSM","100"
"BIO","BIO-198",0.5,"16/SP",2016,"SP",40,8," 10:20 AM"," 11:20 AM","BOON","101","M","NSM","100"
"BIO","BIO-198",0.5,"15/FA",2015,"FA",50,13," 2:10 PM"," 3:10 PM","BOON","101","M","NSM","100"
"BIO","BIO-198",0.5,"18/FA",2018,"FA",10,0," 5:30 PM"," 6:30 PM","BOON","103","T","NSM","100"
"BIO","BIO-198",0.5,"17/FA",2017,"FA",50,0," 2:10 PM"," 3:10 PM","BOON","101","M","NSM","100"
"BIO","BIO-198",0.5,"13/FA",2013,"FA",40,6," 2:10 PM"," 3:10 PM","BOON","103","M","NSM","100"
"BIO","BIO-198",0.5,"16/FA",2016,"FA",50,6," 2:10 PM"," 3:10 PM","BOON","101","M","NSM","100"
"BIO","BIO-198",0.5,"17/SP",2017,"SP",50,4," 10:20 AM"," 11:20 AM","BOON","101","M","NSM","100"
"BIO","BIO-199T",3,"13/FA",2013,"FA",30,18," 9:40 AM"," 11:10 AM","BOON","101","TTH","NSM","100"
"BIO","BIO-201",3,"17/FA",2017,"FA",48,40," 9:10 AM"," 10:10 AM","BOON","101","MWF","NSM","200"
"BIO","BIO-201",3,"18/FA",2018,"FA",48,48," 9:10 AM"," 10:10 AM","BOON","101","MWF","NSM","200"
"BIO","BIO-201",3,"15/FA",2015,"FA",48,43," 9:10 AM"," 10:10 AM","BOON","103","MWF","NSM","200"
"BIO","BIO-201",3,"16/FA",2016,"FA",48,42," 9:10 AM"," 10:10 AM","BOON","101","MWF","NSM","200"
"BIO","BIO-201",3,"14/FA",2014,"FA",48,40," 9:10 AM"," 10:10 AM","BOON","101","MWF","NSM","200"
"BIO","BIO-201",4,"13/FA",2013,"FA",40,40," 1:00 PM"," 4:00 PM","BOON","101","TTH","NSM","200"
"BIO","BIO-201",4,"13/FA",2013,"FA",40,40," 1:00 PM"," 4:00 PM","BOON","206","TTH","NSM","200"
"BIO","BIO-201",4,"13/FA",2013,"FA",40,40," 1:00 PM"," 4:00 PM","BOON","208","TTH","NSM","200"
"BIO","BIO-201",3,"16/FA",2016,"FA",48,42," 11:30 AM"," 12:30 PM","BOON","101","MWF","NSM","200"
"BIO","BIO-201",3,"14/FA",2014,"FA",48,39," 11:30 AM"," 12:30 PM","BOON","101","MWF","NSM","200"
"BIO","BIO-201",3,"15/FA",2015,"FA",48,43," 11:30 AM"," 12:30 PM","BOON","101","MWF","NSM","200"
"BIO","BIO-201",3,"18/FA",2018,"FA",48,47," 11:30 AM"," 12:30 PM","BOON","101","MWF","NSM","200"
"BIO","BIO-201",3,"17/FA",2017,"FA",48,39," 11:30 AM"," 12:30 PM","BOON","101","MWF","NSM","200"
"BIO","BIO-201",4,"13/FA",2013,"FA",20,21," 2:00 PM"," 4:00 PM","BOON","101","MWF","NSM","200"
"BIO","BIO-201",4,"13/FA",2013,"FA",20,21," 2:00 PM"," 4:00 PM","BOON","208","MWF","NSM","200"
"BIO","BIO-201",3,"14/FA",2014,"FA",48,27," 9:10 AM"," 10:10 AM","BOON","103","MWF","NSM","200"
"BIO","BIO-201",4,"13/FA",2013,"FA",44,41," 8:00 AM"," 10:00 AM","BOON","101","MWF","NSM","200"
"BIO","BIO-201",4,"13/FA",2013,"FA",44,41," 8:00 AM"," 10:00 AM","BOON","206","MWF","NSM","200"
"BIO","BIO-201",4,"13/FA",2013,"FA",44,41," 8:00 AM"," 10:00 AM","BOON","208","MWF","NSM","200"
"BIO","BIO-201",3,"13/FA",2013,"FA",20,18," 11:30 AM"," 12:30 PM","BOON","208","MWF","NSM","200"
"BIO","BIO-201L",1,"18/FA",2018,"FA",24,20," 8:20 AM"," 11:20 AM","BOON","208","T","NSM","200"
"BIO","BIO-201L",1,"14/FA",2014,"FA",24,19," 1:00 PM"," 4:00 PM","BOON","208","T","NSM","200"
"BIO","BIO-201L",1,"15/FA",2015,"FA",24,19," 8:20 AM"," 11:20 AM","BOON","208","T","NSM","200"
"BIO","BIO-201L",1,"16/FA",2016,"FA",20,17," 8:20 AM"," 11:20 AM","BOON","208","T","NSM","200"
"BIO","BIO-201L",1,"17/FA",2017,"FA",20,17," 8:20 AM"," 11:20 AM","BOON","208","T","NSM","200"
"BIO","BIO-201L",1,"13/FA",2013,"FA",20,18," 8:30 AM"," 11:30 AM","BOON","206","T","NSM","200"
"BIO","BIO-201L",1,"14/FA",2014,"FA",24,18," 1:00 PM"," 4:00 PM","BOON","208","TH","NSM","200"
"BIO","BIO-201L",1,"18/FA",2018,"FA",24,20," 1:00 PM"," 4:00 PM","BOON","208","T","NSM","200"
"BIO","BIO-201L",1,"16/FA",2016,"FA",20,18," 1:00 PM"," 4:00 PM","BOON","208","T","NSM","200"
"BIO","BIO-201L",1,"17/FA",2017,"FA",20,18," 1:00 PM"," 4:00 PM","BOON","208","T","NSM","200"
"BIO","BIO-201L",1,"15/FA",2015,"FA",24,23," 1:00 PM"," 4:00 PM","BOON","208","TH","NSM","200"
"BIO","BIO-201L",1,"14/FA",2014,"FA",24,18," 8:20 AM"," 11:20 AM","BOON","206","TH","NSM","200"
"BIO","BIO-201L",1,"15/FA",2015,"FA",24,22," 1:00 PM"," 4:00 PM","BOON","208","T","NSM","200"
"BIO","BIO-201L",1,"17/FA",2017,"FA",20,18," 8:20 AM"," 11:20 AM","BOON","208","TH","NSM","200"
"BIO","BIO-201L",1,"18/FA",2018,"FA",24,20," 8:20 AM"," 11:20 AM","BOON","208","TH","NSM","200"
"BIO","BIO-201L",1,"16/FA",2016,"FA",20,17," 8:20 AM"," 11:20 AM","BOON","208","TH","NSM","200"
"BIO","BIO-201L",1,"17/SP",2017,"SP",20,0," 8:20 AM"," 11:20 AM","BOON","208","TH","NSM","200"
"BIO","BIO-201L",1,"15/FA",2015,"FA",24,22," 8:20 AM"," 11:20 AM","BOON","208","TH","NSM","200"
"BIO","BIO-201L",1,"14/FA",2014,"FA",24,19," 8:20 AM"," 11:20 AM","BOON","208","TH","NSM","200"
"BIO","BIO-201L",1,"17/FA",2017,"FA",20,15," 1:00 PM"," 4:00 PM","BOON","208","TH","NSM","200"
"BIO","BIO-201L",1,"18/FA",2018,"FA",24,22," 1:00 PM"," 4:00 PM","BOON","208","TH","NSM","200"
"BIO","BIO-201L",1,"16/FA",2016,"FA",20,15," 1:00 PM"," 4:00 PM","BOON","208","TH","NSM","200"
"BIO","BIO-201L",1,"14/FA",2014,"FA",24,16," 8:20 AM"," 11:20 AM","BOON","208","T","NSM","200"
"BIO","BIO-201L",1,"14/FA",2014,"FA",24,16," 1:00 PM"," 4:00 PM","BOON","206","T","NSM","200"
"BIO","BIO-202",3,"13/SP",2013,"SP",50,38," 9:10 AM"," 10:10 AM","BOON","103","MWF","NSM","200"
"BIO","BIO-202",3,"14/SP",2014,"SP",50,49," 9:10 AM"," 10:10 AM","BOON","103","MWF","NSM","200"
"BIO","BIO-202",3,"15/SP",2015,"SP",66,60," 9:10 AM"," 10:10 AM","BOON","103","MWF","NSM","200"
"BIO","BIO-202",3,"17/SP",2017,"SP",50,29," 9:10 AM"," 10:10 AM","BOON","103","MWF","NSM","200"
"BIO","BIO-202",3,"16/SP",2016,"SP",60,24," 9:10 AM"," 10:10 AM","BOON","103","MWF","NSM","200"
"BIO","BIO-202",3,"18/SP",2018,"SP",40,37," 9:10 AM"," 10:10 AM","BOON","103","MWF","NSM","200"
"BIO","BIO-202",3,"14/SP",2014,"SP",50,56," 11:30 AM"," 12:30 PM","BOON","103","MWF","NSM","200"
"BIO","BIO-202",3,"13/SP",2013,"SP",50,58," 11:30 AM"," 12:30 PM","BOON","103","MWF","NSM","200"
"BIO","BIO-202",3,"16/SP",2016,"SP",60,55," 11:30 AM"," 12:30 PM","BOON","101","MWF","NSM","200"
"BIO","BIO-202",3,"17/SP",2017,"SP",50,35," 11:30 AM"," 12:30 PM","BOON","101","MWF","NSM","200"
"BIO","BIO-202",3,"18/SP",2018,"SP",40,25," 11:30 AM"," 12:30 PM","BOON","101","MWF","NSM","200"
"BIO","BIO-202",3,"15/SP",2015,"SP",66,55," 11:30 AM"," 12:30 PM","BOON","103","MWF","NSM","200"
"BIO","BIO-202L",1,"14/SP",2014,"SP",20,19," 8:20 AM"," 11:20 AM","BOON","208","T","NSM","200"
"BIO","BIO-202L",1,"18/SP",2018,"SP",20,13," 8:20 AM"," 11:20 AM","BOON","208","T","NSM","200"
"BIO","BIO-202L",1,"13/SP",2013,"SP",20,21," 1:30 PM"," 4:30 PM","BOON","208","M","NSM","200"
"BIO","BIO-202L",1,"17/SP",2017,"SP",20,17," 8:20 AM"," 11:20 AM","BOON","208","T","NSM","200"
"BIO","BIO-202L",1,"15/SP",2015,"SP",22,20," 8:20 AM"," 11:20 AM","BOON","208","T","NSM","200"
"BIO","BIO-202L",1,"16/SP",2016,"SP",20,8," 2:10 PM"," 5:10 PM","BOON","208","M","NSM","200"
"BIO","BIO-202L",1,"14/SP",2014,"SP",20,24," 1:30 PM"," 4:30 PM","BOON","208","W","NSM","200"
"BIO","BIO-202L",1,"13/SP",2013,"SP",20,16," 8:20 AM"," 11:20 AM","BOON","208","T","NSM","200"
"BIO","BIO-202L",1,"18/SP",2018,"SP",20,18," 1:30 PM"," 4:30 PM","BOON","208","T","NSM","200"
"BIO","BIO-202L",1,"17/SP",2017,"SP",20,15," 1:30 PM"," 4:30 PM","BOON","208","T","NSM","200"
"BIO","BIO-202L",1,"16/SP",2016,"SP",20,15," 8:20 AM"," 11:20 AM","BOON","208","T","NSM","200"
"BIO","BIO-202L",1,"15/SP",2015,"SP",22,19," 1:30 PM"," 4:30 PM","BOON","208","W","NSM","200"
"BIO","BIO-202L",1,"14/SP",2014,"SP",20,22," 1:30 PM"," 4:30 PM","BOON","208","TH","NSM","200"
"BIO","BIO-202L",1,"13/SP",2013,"SP",20,21," 1:30 PM"," 4:30 PM","BOON","208","TH","NSM","200"
"BIO","BIO-202L",1,"18/SP",2018,"SP",20,14," 2:10 PM"," 5:10 PM","BOON","208","W","NSM","200"
"BIO","BIO-202L",1,"17/SP",2017,"SP",20,12," 2:10 PM"," 5:10 PM","BOON","208","W","NSM","200"
"BIO","BIO-202L",1,"16/SP",2016,"SP",20,19," 1:30 PM"," 4:30 PM","BOON","208","T","NSM","200"
"BIO","BIO-202L",1,"15/SP",2015,"SP",22,21," 1:30 PM"," 4:30 PM","BOON","208","TH","NSM","200"
"BIO","BIO-202L",1,"14/SP",2014,"SP",20,20," 1:30 PM"," 4:30 PM","BOON","208","T","NSM","200"
"BIO","BIO-202L",1,"18/SP",2018,"SP",20,17," 8:20 AM"," 11:20 AM","BOON","208","TH","NSM","200"
"BIO","BIO-202L",1,"13/SP",2013,"SP",20,21," 1:30 PM"," 4:30 PM","BOON","208","T","NSM","200"
"BIO","BIO-202L",1,"17/SP",2017,"SP",20,14," 1:30 PM"," 4:30 PM","BOON","208","TH","NSM","200"
"BIO","BIO-202L",1,"15/SP",2015,"SP",22,21," 1:30 PM"," 4:30 PM","BOON","208","T","NSM","200"
"BIO","BIO-202L",1,"16/SP",2016,"SP",20,6," 2:10 PM"," 5:10 PM","BOON","208","W","NSM","200"
"BIO","BIO-202L",1,"14/SP",2014,"SP",20,20," 8:20 AM"," 11:20 AM","BOON","208","TH","NSM","200"
"BIO","BIO-202L",1,"13/SP",2013,"SP",20,17," 8:20 AM"," 11:20 AM","BOON","208","TH","NSM","200"
"BIO","BIO-202L",1,"17/SP",2017,"SP",20,6," 8:20 AM"," 11:20 AM","BOON","208","TH","NSM","200"
"BIO","BIO-202L",1,"15/SP",2015,"SP",22,21," 8:20 AM"," 11:20 AM","BOON","208","TH","NSM","200"
"BIO","BIO-202L",1,"16/SP",2016,"SP",20,16," 8:20 AM"," 11:20 AM","BOON","208","TH","NSM","200"
"BIO","BIO-202L",1,"15/SP",2015,"SP",22,14," 2:10 PM"," 5:10 PM","BOON","208","M","NSM","200"
"BIO","BIO-202L",1,"16/SP",2016,"SP",20,15," 1:30 PM"," 4:30 PM","BOON","208","TH","NSM","200"
"BIO","BIO-203",3,"14/FA",2014,"FA",42,31," 11:30 AM"," 12:30 PM","KAIC","107","MWF","NSM","200"
"BIO","BIO-203",3,"13/FA",2013,"FA",42,42," 11:30 AM"," 12:30 PM","KAIC","106","MWF","NSM","200"
"BIO","BIO-203",3,"15/FA",2015,"FA",42,42," 11:30 AM"," 12:30 PM","KAIC","107","MWF","NSM","200"
"BIO","BIO-203",3,"16/FA",2016,"FA",42,27," 11:30 AM"," 12:30 PM","KAIC","107","MWF","NSM","200"
"BIO","BIO-203",3,"17/FA",2017,"FA",28,29," 11:30 AM"," 12:30 PM","KAIC","107","MWF","NSM","200"
"BIO","BIO-203",3,"18/FA",2018,"FA",28,33," 11:30 AM"," 12:30 PM","KAIC","107","MWF","NSM","200"
"BIO","BIO-203L",1,"14/FA",2014,"FA",14,11," 1:00 PM"," 5:00 PM","BOON","216","T","NSM","200"
"BIO","BIO-203L",1,"15/FA",2015,"FA",14,14," 1:00 PM"," 5:00 PM","BOON","216","T","NSM","200"
"BIO","BIO-203L",1,"16/FA",2016,"FA",14,9," 1:00 PM"," 5:00 PM","BOON","216","T","NSM","200"
"BIO","BIO-203L",1,"17/FA",2017,"FA",14,14," 1:00 PM"," 5:00 PM","BOON","216","T","NSM","200"
"BIO","BIO-203L",1,"18/FA",2018,"FA",14,19," 1:00 PM"," 5:00 PM","BOON","216","T","NSM","200"
"BIO","BIO-203L",1,"13/FA",2013,"FA",14,8," 1:00 PM"," 5:00 PM","BOON","216","W","NSM","200"
"BIO","BIO-203L",1,"14/FA",2014,"FA",14,8," 1:00 PM"," 5:00 PM","BOON","216","W","NSM","200"
"BIO","BIO-203L",1,"17/FA",2017,"FA",14,15," 1:00 PM"," 5:00 PM","BOON","216","TH","NSM","200"
"BIO","BIO-203L",1,"18/FA",2018,"FA",14,14," 1:00 PM"," 5:00 PM","BOON","216","TH","NSM","200"
"BIO","BIO-203L",1,"15/FA",2015,"FA",14,11," 1:00 PM"," 5:00 PM","BOON","216","W","NSM","200"
"BIO","BIO-203L",1,"16/FA",2016,"FA",14,6," 1:00 PM"," 5:00 PM","BOON","216","W","NSM","200"
"BIO","BIO-203L",1,"13/FA",2013,"FA",14,15," 1:00 PM"," 5:00 PM","BOON","216","T","NSM","200"
